section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
co2e,co2e.dishwashing,Dishwashing,enerphit_by_component,EnerPHit By Component,Dishwashing,tonsCO2e,0.05849432012,505
co2e,co2e.dishwashing,Dishwashing,phi_low_energy_building,PHI Low Energy Building,Dishwashing,tonsCO2e,0.05849432012,505
co2e,co2e.dishwashing,Dishwashing,enerphit_by_demand,EnerPHit By Demand,Dishwashing,tonsCO2e,0.05849432012,505
co2e,co2e.clothes_washing,Clothes Washing,code_minimum,Code Minimum,Clothes Washing,tonsCO2e,0.0171611172681,506
co2e,co2e.clothes_washing,Clothes Washing,as_drawn,As-Drawn,Clothes Washing,tonsCO2e,0.0171611172681,506
co2e,co2e.clothes_washing,Clothes Washing,enerphit_by_component,EnerPHit By Component,Clothes Washing,tonsCO2e,0.0171611172681,506
co2e,co2e.clothes_washing,Clothes Washing,phi_low_energy_building,PHI Low Energy Building,Clothes Washing,tonsCO2e,0.0171611172681,506
co2e,co2e.clothes_washing,Clothes Washing,enerphit_by_demand,EnerPHit By Demand,Clothes Washing,tonsCO2e,0.0171611172681,506
co2e,co2e.clothes_drying,Clothes Drying,code_minimum,Code Minimum,Clothes Drying,tonsCO2e,0.0825084654033,507
co2e,co2e.clothes_drying,Clothes Drying,as_drawn,As-Drawn,Clothes Drying,tonsCO2e,0.0825084654033,507
co2e,co2e.clothes_drying,Clothes Drying,enerphit_by_component,EnerPHit By Component,Clothes Drying,tonsCO2e,0.0825084654033,507
co2e,co2e.clothes_drying,Clothes Drying,phi_low_energy_building,PHI Low Energy Building,Clothes Drying,tonsCO2e,0.0825084654033,507
co2e,co2e.clothes_drying,Clothes Drying,enerphit_by_demand,EnerPHit By Demand,Clothes Drying,tonsCO2e,0.0825084654033,507
co2e,co2e.refrigerator,Refrigerator,code_minimum,Code Minimum,Refrigerator,tonsCO2e,0.1095438,508
co2e,co2e.refrigerator,Refrigerator,as_drawn,As-Drawn,Refrigerator,tonsCO2e,0.1095438,508
co2e,co2e.refrigerator,Refrigerator,enerphit_by_component,EnerPHit By Component,Refrigerator,tonsCO2e,0.1095438,508
co2e,co2e.refrigerator,Refrigerator,phi_low_energy_building,PHI Low Energy Building,Refrigerator,tonsCO2e,0.1095438,508
co2e,co2e.refrigerator,Refrigerator,enerphit_by_demand,EnerPHit By Demand,Refrigerator,tonsCO2e,0.1095438,508
co2e,co2e.cooking,Cooking,code_minimum,Code Minimum,Cooking,tonsCO2e,0,509
co2e,co2e.cooking,Cooking,as_drawn,As-Drawn,Cooking,tonsCO2e,0,509
co2e,co2e.cooking,Cooking,enerphit_by_component,EnerPHit By Component,Cooking,tonsCO2e,0,509
co2e,co2e.cooking,Cooking,phi_low_energy_building,PHI Low Energy Building,Cooking,tonsCO2e,0,509
co2e,co2e.cooking,Cooking,enerphit_by_demand,EnerPHit By Demand,Cooking,tonsCO2e,0,509
co2e,co2e.phi_lighting,PHI Lighting,code_minimum,Code Minimum,PHI Lighting,tonsCO2e,0,510
co2e,co2e.phi_lighting,PHI Lighting,as_drawn,As-Drawn,PHI Lighting,tonsCO2e,0,510
co2e,co2e.phi_lighting,PHI Lighting,enerphit_by_component,EnerPHit By Component,PHI Lighting,tonsCO2e,0,510
co2e,co2e.phi_lighting,PHI Lighting,phi_low_energy_building,PHI Low Energy Building,PHI Lighting,tonsCO2e,0,510
co2e,co2e.phi_lighting,PHI Lighting,enerphit_by_demand,EnerPHit By Demand,PHI Lighting,tonsCO2e,0,510
co2e,co2e.phi_consumer_elec,PHI Consumer Elec.,code_minimum,Code Minimum,PHI Consumer Elec.,tonsCO2e,0.160652419865,511
co2e,co2e.phi_consumer_elec,PHI Consumer Elec.,as_drawn,As-Drawn,PHI Consumer Elec.,tonsCO2e,0.160652419865,511
co2e,co2e.phi_consumer_elec,PHI Consumer Elec.,enerphit_by_component,EnerPHit By Component,PHI Consumer Elec.,tonsCO2e,0.160652419865,511
co2e,co2e.phi_consumer_elec,PHI Consumer Elec.,phi_low_energy_building,PHI Low Energy Building,PHI Consumer Elec.,tonsCO2e,0.160652419865,511
co2e,co2e.phi_consumer_elec,PHI Consumer Elec.,enerphit_by_demand,EnerPHit By Demand,PHI Consumer Elec.,tonsCO2e,0.160652419865,511
co2e,co2e.phi_small_appliances,PHI Small Appliances,code_minimum,Code Minimum,PHI Small Appliances,tonsCO2e,0.016896781032,512
co2e,co2e.phi_small_appliances,PHI Small Appliances,as_drawn,As-Drawn,PHI Small Appliances,tonsCO2e,0.016896781032,512
